internal_g6p_c,internal_pep_c,internal_pyr_c,internal_EIIglc,internal_LacY,internal_lcts_p,external_glc__D_e,external_lcts_e,fluxes_EX_glc__D_e,fluxes_EX_lcts_e,global_volume,global_width,global_length,global_surface_area,time
67.01479356245841,-66.8347935624584,67.01479356245841,0.0018,0.0,0.0,1.8425347467301592,10.0,0.07011948607589683,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,748.0
67.08479930394522,-66.90479930394521,67.08479930394522,0.0018,0.0,0.0,1.8340131923452363,10.0,0.07000574148680673,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,749.0
67.1546908010308,-66.97469080103079,67.1546908010308,0.0018,0.0,0.0,1.8255055864884777,10.0,0.06989149708557758,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,750.0
67.22446755329898,-67.04446755329897,67.22446755329898,0.0018,0.0,0.0,1.8170119291598834,10.0,0.0697767522681766,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,751.0
67.29412905750418,-67.11412905750417,67.29412905750418,0.0018,0.0,0.0,1.8085323864133602,10.0,0.06966150420519916,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,752.0
67.36367480982577,-67.18367480982576,67.36367480982577,0.0018,0.0,0.0,1.8000667921950013,10.0,0.06954575232158118,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,753.0
67.43310430132895,-67.25310430132895,67.43310430132895,0.0018,0.0,0.0,1.79161547861262,10.0,0.06942949150318743,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,754.0
67.50241702479413,-67.32241702479412,67.50241702479413,0.0018,0.0,0.0,1.7831782796123097,10.0,0.06931272346516937,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,755.0
67.57161246786325,-67.39161246786324,67.57161246786325,0.0018,0.0,0.0,1.7747553612479772,10.0,0.06919544306912163,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,756.0
67.64069011762354,-67.46069011762353,67.64069011762354,0.0018,0.0,0.0,1.766346889573529,10.0,0.06907764976029246,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,757.0
67.70964946064481,-67.5296494606448,67.70964946064481,0.0018,0.0,0.0,1.7579526985350584,10.0,0.06895934302127608,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,758.0
67.77848997830222,-67.59848997830221,67.77848997830222,0.0018,0.0,0.0,1.7495729541864724,10.0,0.06884051765740348,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,759.0
67.84721115144455,-67.66721115144455,67.84721115144455,0.0018,0.0,0.0,1.7412078225816774,10.0,0.06872117314233823,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,760.0
67.91581246043313,-67.73581246043312,67.91581246043313,0.0018,0.0,0.0,1.7328573037206736,10.0,0.06860130898857375,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,761.0
